Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,concept:name,lifecycle:transition,org:group
case-10099,T10 Determine necessity to stop indication-complete,Resource03,2011/10/26 17:07:16.656,Variant 1,1,Internet,General,Group 8,Resource11,task-44592,T10 Determine necessity to stop indication,complete,Group 1
case-10101,Confirmation of receipt-complete,Resource03,2011/10/26 19:44:51.917,Variant 1,1,Internet,General,Group 8,Resource11,task-44010,Confirmation of receipt,complete,EMPTY
case-10101,T02 Check confirmation of receipt-complete,Resource03,2011/10/26 19:45:23.672,Variant 1,1,Internet,General,Group 8,Resource11,task-44664,T02 Check confirmation of receipt,complete,Group 4
case-10101,T04 Determine confirmation of receipt-complete,Resource03,2011/10/26 19:45:54.899,Variant 1,1,Internet,General,Group 8,Resource11,task-44666,T04 Determine confirmation of receipt,complete,Group 3
case-10101,T05 Print and send confirmation of receipt-complete,Resource03,2011/10/26 19:46:16.939,Variant 1,1,Internet,General,Group 8,Resource11,task-44667,T05 Print and send confirmation of receipt,complete,Group 2
case-10101,T06 Determine necessity of stop advice-complete,Resource03,2011/10/26 19:46:40.098,Variant 1,1,Internet,General,Group 8,Resource11,task-44665,T06 Determine necessity of stop advice,complete,Group 1
case-10101,T10 Determine necessity to stop indication-complete,Resource03,2011/10/26 19:47:15.161,Variant 1,1,Internet,General,Group 8,Resource11,task-44668,T10 Determine necessity to stop indication,complete,Group 1
case-10102,Confirmation of receipt-complete,Resource02,2011/10/20 19:06:16.081,Variant 1,1,Internet,General,Group 5,Resource02,task-43717,Confirmation of receipt,complete,EMPTY
case-10102,T02 Check confirmation of receipt-complete,Resource02,2011/10/27 21:46:27.098,Variant 1,1,Internet,General,Group 5,Resource02,task-43960,T02 Check confirmation of receipt,complete,EMPTY
case-10102,T04 Determine confirmation of receipt-complete,Resource02,2011/10/27 21:46:49.205,Variant 1,1,Internet,General,Group 5,Resource02,task-44912,T04 Determine confirmation of receipt,complete,Group 3
case-10102,T05 Print and send confirmation of receipt-complete,admin1,2011/10/27 23:11:16.295,Variant 1,1,Internet,General,Group 5,Resource02,task-44913,T05 Print and send confirmation of receipt,complete,Group 2
case-10102,T06 Determine necessity of stop advice-complete,Resource02,2011/11/17 17:13:20.068,Variant 1,1,Internet,General,Group 5,Resource02,task-43961,T06 Determine necessity of stop advice,complete,Group 1
case-10102,T10 Determine necessity to stop indication-complete,Resource02,2011/11/17 17:14:21.708,Variant 1,1,Internet,General,Group 5,Resource02,task-46924,T10 Determine necessity to stop indication,complete,Group 1
case-10103,Confirmation of receipt-complete,Resource02,2011/11/15 16:20:14.205,Variant 1,1,Internet,General,Group 5,Resource02,task-43718,Confirmation of receipt,complete,EMPTY
case-10103,T02 Check confirmation of receipt-complete,Resource02,2011/11/15 16:20:38.880,Variant 1,1,Internet,General,Group 5,Resource02,task-46638,T02 Check confirmation of receipt,complete,Group 4
case-10103,T04 Determine confirmation of receipt-complete,Resource02,2011/11/15 16:21:00.327,Variant 1,1,Internet,General,Group 5,Resource02,task-46640,T04 Determine confirmation of receipt,complete,Group 3
case-10103,T05 Print and send confirmation of receipt-complete,Resource02,2011/11/15 16:21:22.524,Variant 1,1,Internet,General,Group 5,Resource02,task-46641,T05 Print and send confirmation of receipt,complete,Group 2
case-10103,T06 Determine necessity of stop advice-complete,Resource02,2011/11/15 16:42:16.335,Variant 1,1,Internet,General,Group 5,Resource02,task-46639,T06 Determine necessity of stop advice,complete,Group 1
case-10103,T10 Determine necessity to stop indication-complete,Resource02,2011/11/15 16:42:43.828,Variant 1,1,Internet,General,Group 5,Resource02,task-46642,T10 Determine necessity to stop indication,complete,Group 1
case-10105,Confirmation of receipt-complete,Resource03,2011/10/26 22:45:46.454,Variant 1,1,Internet,General,Group 8,Resource11,task-44050,Confirmation of receipt,complete,EMPTY
case-10105,T02 Check confirmation of receipt-complete,Resource03,2011/10/26 22:46:05.211,Variant 1,1,Internet,General,Group 8,Resource11,task-44690,T02 Check confirmation of receipt,complete,Group 4
case-10105,T04 Determine confirmation of receipt-complete,Resource03,2011/10/26 22:46:20.612,Variant 1,1,Internet,General,Group 8,Resource11,task-44692,T04 Determine confirmation of receipt,complete,Group 3
case-10105,T05 Print and send confirmation of receipt-complete,Resource03,2011/10/26 22:46:39.019,Variant 1,1,Internet,General,Group 8,Resource11,task-44693,T05 Print and send confirmation of receipt,complete,Group 2
case-10105,T06 Determine necessity of stop advice-complete,Resource03,2011/10/26 22:46:55.969,Variant 1,1,Internet,General,Group 8,Resource11,task-44691,T06 Determine necessity of stop advice,complete,Group 1
case-10105,T10 Determine necessity to stop indication-complete,Resource03,2011/10/26 22:47:17.500,Variant 1,1,Internet,General,Group 8,Resource11,task-44694,T10 Determine necessity to stop indication,complete,Group 1
case-10120,Confirmation of receipt-complete,Resource05,2011/10/25 17:56:31.704,Variant 1,1,Internet,General,Group 5,Resource05,task-44018,Confirmation of receipt,complete,EMPTY
case-10120,T02 Check confirmation of receipt-complete,Resource05,2011/10/25 17:57:00.379,Variant 1,1,Internet,General,Group 5,Resource05,task-44401,T02 Check confirmation of receipt,complete,Group 4
case-10120,T04 Determine confirmation of receipt-complete,Resource05,2011/10/25 19:34:25.395,Variant 1,1,Internet,General,Group 5,Resource05,task-44403,T04 Determine confirmation of receipt,complete,EMPTY
case-10120,T05 Print and send confirmation of receipt-complete,Resource05,2011/10/25 19:34:46.250,Variant 1,1,Internet,General,Group 5,Resource05,task-44423,T05 Print and send confirmation of receipt,complete,Group 2
case-10120,T06 Determine necessity of stop advice-complete,Resource05,2011/10/25 19:35:58.954,Variant 1,1,Internet,General,Group 5,Resource05,task-44402,T06 Determine necessity of stop advice,complete,Group 1
case-10120,T10 Determine necessity to stop indication-complete,Resource05,2011/10/25 21:45:05.459,Variant 1,1,Internet,General,Group 5,Resource05,task-44424,T10 Determine necessity to stop indication,complete,Group 1
case-10127,Confirmation of receipt-complete,Resource06,2011/10/27 16:37:51.459,Variant 1,1,Internet,General,Group 5,Resource06,task-44038,Confirmation of receipt,complete,EMPTY
case-10127,T02 Check confirmation of receipt-complete,Resource06,2011/10/27 16:38:11.536,Variant 1,1,Internet,General,Group 5,Resource06,task-44809,T02 Check confirmation of receipt,complete,Group 4
case-10127,T04 Determine confirmation of receipt-complete,Resource06,2011/10/27 16:38:39.137,Variant 1,1,Internet,General,Group 5,Resource06,task-44811,T04 Determine confirmation of receipt,complete,Group 3
case-10127,T05 Print and send confirmation of receipt-complete,Resource06,2011/10/27 16:39:02.930,Variant 1,1,Internet,General,Group 5,Resource06,task-44812,T05 Print and send confirmation of receipt,complete,Group 2
case-10127,T06 Determine necessity of stop advice-complete,Resource06,2011/10/27 16:39:43.531,Variant 1,1,Internet,General,Group 5,Resource06,task-44810,T06 Determine necessity of stop advice,complete,Group 1
case-10127,T10 Determine necessity to stop indication-complete,Resource06,2011/10/27 16:40:03.485,Variant 1,1,Internet,General,Group 5,Resource06,task-44814,T10 Determine necessity to stop indication,complete,Group 1
case-10134,Confirmation of receipt-complete,Resource03,2011/10/26 23:04:21.840,Variant 1,1,Internet,General,Group 8,Resource11,task-44094,Confirmation of receipt,complete,EMPTY
case-10134,T02 Check confirmation of receipt-complete,Resource03,2011/10/26 23:04:43.045,Variant 1,1,Internet,General,Group 8,Resource11,task-44711,T02 Check confirmation of receipt,complete,Group 4
case-10134,T04 Determine confirmation of receipt-complete,Resource03,2011/10/26 23:05:00.324,Variant 1,1,Internet,General,Group 8,Resource11,task-44713,T04 Determine confirmation of receipt,complete,Group 3
case-10134,T05 Print and send confirmation of receipt-complete,Resource03,2011/10/26 23:05:19.716,Variant 1,1,Internet,General,Group 8,Resource11,task-44714,T05 Print and send confirmation of receipt,complete,Group 2
case-10134,T06 Determine necessity of stop advice-complete,Resource03,2011/10/26 23:05:34.867,Variant 1,1,Internet,General,Group 8,Resource11,task-44712,T06 Determine necessity of stop advice,complete,Group 1
case-10134,T10 Determine necessity to stop indication-complete,Resource03,2011/10/26 23:05:59.098,Variant 1,1,Internet,General,Group 8,Resource11,task-44715,T10 Determine necessity to stop indication,complete,Group 1
case-10136,Confirmation of receipt-complete,Resource03,2011/10/26 23:40:46.193,Variant 6,6,Internet,General,Group 8,Resource11,task-44102,Confirmation of receipt,complete,EMPTY
case-10136,T06 Determine necessity of stop advice-complete,Resource03,2011/10/26 23:41:05.144,Variant 6,6,Internet,General,Group 8,Resource11,task-44738,T06 Determine necessity of stop advice,complete,Group 1
case-10136,T02 Check confirmation of receipt-complete,Resource03,2011/10/26 23:41:23.359,Variant 6,6,Internet,General,Group 8,Resource11,task-44737,T02 Check confirmation of receipt,complete,Group 4
case-10136,T04 Determine confirmation of receipt-complete,Resource03,2011/10/26 23:41:39.797,Variant 6,6,Internet,General,Group 8,Resource11,task-44740,T04 Determine confirmation of receipt,complete,Group 3
case-10136,T05 Print and send confirmation of receipt-complete,Resource03,2011/10/26 23:41:56.091,Variant 6,6,Internet,General,Group 8,Resource11,task-44741,T05 Print and send confirmation of receipt,complete,Group 2
case-10136,T10 Determine necessity to stop indication-complete,Resource03,2011/10/26 23:42:22.465,Variant 6,6,Internet,General,Group 8,Resource11,task-44739,T10 Determine necessity to stop indication,complete,Group 1
case-10138,Confirmation of receipt-complete,Resource12,2011/12/08 23:52:51.432,Variant 5,5,Internet,General,Group 5,Resource12,task-44150,Confirmation of receipt,complete,EMPTY
case-10138,T02 Check confirmation of receipt-complete,Resource12,2011/12/08 23:53:26.952,Variant 5,5,Internet,General,Group 5,Resource12,task-49490,T02 Check confirmation of receipt,complete,Group 4
case-10138,T04 Determine confirmation of receipt-complete,Resource12,2011/12/08 23:53:55.363,Variant 5,5,Internet,General,Group 5,Resource12,task-49494,T04 Determine confirmation of receipt,complete,Group 3
case-10138,T06 Determine necessity of stop advice-complete,Resource12,2011/12/08 23:55:00.037,Variant 5,5,Internet,General,Group 5,Resource12,task-49491,T06 Determine necessity of stop advice,complete,Group 1
case-10138,T10 Determine necessity to stop indication-complete,Resource12,2011/12/08 23:55:37.151,Variant 5,5,Internet,General,Group 5,Resource12,task-49496,T10 Determine necessity to stop indication,complete,Group 1
case-10138,T05 Print and send confirmation of receipt-complete,admin1,2011/12/14 22:36:32.274,Variant 5,5,Internet,General,Group 5,Resource12,task-49495,T05 Print and send confirmation of receipt,complete,Group 2
case-10139,Confirmation of receipt-complete,admin2,2011/10/21 18:07:16.084,Variant 3,3,Internet,Customer contact,,admin3,task-44093,Confirmation of receipt,complete,Group 1
case-10146,Confirmation of receipt-complete,Resource03,2011/11/08 00:24:56.152,Variant 1,1,Internet,General,Group 2,Resource03,task-44278,Confirmation of receipt,complete,EMPTY
case-10146,T02 Check confirmation of receipt-complete,Resource03,2011/11/08 00:25:45.882,Variant 1,1,Internet,General,Group 2,Resource03,task-45622,T02 Check confirmation of receipt,complete,Group 4
case-10146,T04 Determine confirmation of receipt-complete,Resource03,2011/11/16 21:05:43.389,Variant 1,1,Internet,General,Group 2,Resource03,task-45624,T04 Determine confirmation of receipt,complete,EMPTY
case-10146,T05 Print and send confirmation of receipt-complete,Resource03,2011/11/16 21:06:16.314,Variant 1,1,Internet,General,Group 2,Resource03,task-46832,T05 Print and send confirmation of receipt,complete,Group 2
case-10146,T06 Determine necessity of stop advice-complete,Resource03,2011/11/16 21:06:32.021,Variant 1,1,Internet,General,Group 2,Resource03,task-45623,T06 Determine necessity of stop advice,complete,Group 1
case-10146,T10 Determine necessity to stop indication-complete,Resource03,2011/11/16 21:07:02.208,Variant 1,1,Internet,General,Group 2,Resource03,task-46833,T10 Determine necessity to stop indication,complete,Group 1
case-10147,Confirmation of receipt-complete,Resource03,2011/10/27 00:07:55.282,Variant 1,1,Internet,General,Group 8,Resource11,task-44297,Confirmation of receipt,complete,EMPTY
case-10147,T02 Check confirmation of receipt-complete,Resource03,2011/10/27 00:10:03.859,Variant 1,1,Internet,General,Group 8,Resource11,task-44759,T02 Check confirmation of receipt,complete,Group 4
case-10147,T04 Determine confirmation of receipt-complete,Resource03,2011/10/27 00:10:19.743,Variant 1,1,Internet,General,Group 8,Resource11,task-44761,T04 Determine confirmation of receipt,complete,Group 3
case-10147,T05 Print and send confirmation of receipt-complete,Resource03,2011/10/27 00:10:44.250,Variant 1,1,Internet,General,Group 8,Resource11,task-44762,T05 Print and send confirmation of receipt,complete,Group 2
case-10147,T06 Determine necessity of stop advice-complete,Resource03,2011/10/27 00:10:58.544,Variant 1,1,Internet,General,Group 8,Resource11,task-44760,T06 Determine necessity of stop advice,complete,Group 1
case-10147,T10 Determine necessity to stop indication-complete,Resource03,2011/10/27 00:11:19.812,Variant 1,1,Internet,General,Group 8,Resource11,task-44763,T10 Determine necessity to stop indication,complete,Group 1
case-10159,Confirmation of receipt-complete,Resource03,2011/11/10 20:00:39.952,Variant 1,1,Internet,General,Group 8,Resource11,task-44315,Confirmation of receipt,complete,EMPTY
case-10159,T02 Check confirmation of receipt-complete,Resource03,2011/11/10 20:01:15.080,Variant 1,1,Internet,General,Group 8,Resource11,task-46200,T02 Check confirmation of receipt,complete,Group 4
case-10159,T04 Determine confirmation of receipt-complete,Resource03,2011/11/10 20:02:07.499,Variant 1,1,Internet,General,Group 8,Resource11,task-46202,T04 Determine confirmation of receipt,complete,Group 3
case-10159,T05 Print and send confirmation of receipt-complete,Resource03,2011/11/10 20:02:24.015,Variant 1,1,Internet,General,Group 8,Resource11,task-46203,T05 Print and send confirmation of receipt,complete,Group 2
