Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,oranization country,org:group,org:role,organization country,organization involved,product,resource country
1-404005175,Accepted-In Progress,Per,2010/09/23 22:32:09.000,Variant 6,6,Accepted,Low,In Progress,se,Org line G4,,,,PROD304,Sweden
1-404005175,Accepted-Wait,Per,2010/12/05 20:28:02.000,Variant 6,6,Accepted,Low,Wait,se,Org line G4,,,,PROD304,Sweden
1-404005175,Completed-Closed,Per,2012/01/26 19:06:11.000,Variant 6,6,Completed,Low,Closed,se,Org line G4,,,,PROD304,Sweden
1-404084309,Accepted-In Progress,Per,2010/09/24 01:58:12.000,Variant 40,40,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-404084309,Accepted-Wait,Per,2011/01/14 21:54:47.000,Variant 40,40,Accepted,Low,Wait,se,Org line G4,,,,PROD374,Sweden
1-404084309,Accepted-Wait,Per,2012/02/29 22:32:37.000,Variant 40,40,Accepted,Low,Wait,se,Org line G4,,,,PROD374,Sweden
1-404084309,Completed-Closed,Per,2012/02/29 22:32:38.000,Variant 40,40,Completed,Low,Closed,se,Org line G4,,,,PROD374,Sweden
1-404736991,Accepted-In Progress,Nicolas,2010/09/29 15:53:12.000,Variant 68,68,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,France
1-404736991,Accepted-In Progress,Rijin,2010/11/16 18:09:29.000,Variant 68,68,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-404736991,Accepted-In Progress,Rijin,2010/11/16 18:22:09.000,Variant 68,68,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-404736991,Accepted-Wait,Rijin,2010/11/20 00:26:11.000,Variant 68,68,Accepted,Medium,Wait,in,Org line B,E_10,,,PROD424,INDIA
1-404736991,Accepted-In Progress,Rijin,2011/06/30 16:22:26.000,Variant 68,68,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-404736991,Accepted-Wait,Rijin,2011/07/01 23:08:45.000,Variant 68,68,Accepted,Medium,Wait,in,Org line B,E_10,,,PROD424,INDIA
1-404736991,Accepted-In Progress,Rijin,2012/03/01 01:04:06.000,Variant 68,68,Accepted,Medium,In Progress,in,Org line B,E_10,,,PROD424,INDIA
1-404736991,Completed-Closed,Rijin,2012/03/01 01:07:28.000,Variant 68,68,Completed,Medium,Closed,in,Org line B,E_10,,,PROD424,INDIA
1-406066421,Accepted-In Progress,Kenneth,2011/06/17 17:16:19.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD660,Sweden
1-406066421,Completed-Closed,Kenneth,2012/01/04 19:33:27.000,Variant 1,1,Completed,Medium,Closed,se,Org line C,C_6,,,PROD660,Sweden
1-407876996,Accepted-In Progress,Ing-Marie,2010/10/08 23:16:15.000,Variant 5,5,Accepted,Medium,In Progress,se,Org line G4,,,,PROD821,Sweden
1-407876996,Queued-Awaiting Assignment,Ing-Marie,2010/10/08 23:19:28.000,Variant 5,5,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD821,Sweden
1-408853759,Accepted-In Progress,Ewa,2012/02/04 17:50:38.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-408853759,Completed-Closed,Ewa,2012/02/04 17:53:53.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-413205820,Accepted-In Progress,Fredrik,2010/10/25 19:53:47.000,Variant 69,69,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD546,USA
1-413205820,Accepted-In Progress,Fredrik,2011/10/06 05:07:51.000,Variant 69,69,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD546,USA
1-413205820,Queued-Awaiting Assignment,Fredrik,2011/10/06 05:07:59.000,Variant 69,69,Queued,Low,Awaiting Assignment,us,Org line A2,A2_4,,,PROD546,USA
1-413205820,Accepted-In Progress,Fredrik,2011/10/07 02:05:33.000,Variant 69,69,Accepted,Low,In Progress,us,Org line A2,A2_4,,,PROD546,USA
1-413205820,Accepted-Assigned,Joakim,2011/12/07 04:31:33.000,Variant 69,69,Accepted,Low,Assigned,us,Org line A2,A2_4,,,PROD546,USA
1-413205820,Completed-Closed,Joakim,2012/01/04 20:52:57.000,Variant 69,69,Completed,Low,Closed,us,Org line A2,A2_4,,,PROD546,USA
1-413665008,Accepted-In Progress,Tomas,2010/10/26 15:14:34.000,Variant 1,1,Accepted,High,In Progress,cn,Org line A2,A2_2,,,PROD753,Sweden
1-413665008,Completed-Closed,Tomas,2012/05/29 16:24:46.000,Variant 1,1,Completed,High,Closed,cn,Org line A2,A2_2,,,PROD753,Sweden
1-415000020,Accepted-In Progress,Jonas,2010/11/01 15:37:07.000,Variant 43,43,Accepted,Medium,In Progress,se,Org line C,C_6,,,PROD660,Sweden
1-415000020,Queued-Awaiting Assignment,Anna,2010/11/01 18:00:46.000,Variant 43,43,Queued,Medium,Awaiting Assignment,se,Org line C,E_7,,,PROD660,Sweden
1-415000020,Accepted-In Progress,Anna,2011/09/08 17:19:39.000,Variant 43,43,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD660,Sweden
1-415000020,Accepted-Wait,Anna,2011/09/08 17:19:45.000,Variant 43,43,Accepted,Medium,Wait,se,Org line C,E_7,,,PROD660,Sweden
1-415000020,Accepted-In Progress,Anna,2012/02/01 21:00:34.000,Variant 43,43,Accepted,Medium,In Progress,se,Org line C,E_7,,,PROD660,Sweden
1-415000020,Completed-Closed,Anna,2012/02/01 21:00:54.000,Variant 43,43,Completed,Medium,Closed,se,Org line C,E_7,,,PROD660,Sweden
1-415822336,Accepted-In Progress,Viktoria,2010/11/03 15:04:02.000,Variant 70,70,Accepted,Medium,In Progress,se,Org line G4,,,,PROD412,Sweden
1-415822336,Accepted-Wait,Viktoria,2010/11/03 16:52:09.000,Variant 70,70,Accepted,Medium,Wait,se,Org line G4,,,,PROD412,Sweden
1-415822336,Queued-Awaiting Assignment,Viktoria,2010/11/24 20:41:08.000,Variant 70,70,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD412,Sweden
1-415822336,Queued-Awaiting Assignment,Viktoria,2010/11/24 21:08:53.000,Variant 70,70,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD412,Sweden
1-415822336,Queued-Awaiting Assignment,Viktoria,2010/11/25 21:37:13.000,Variant 70,70,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD412,Sweden
1-415822336,Accepted-In Progress,Viktoria,2010/11/25 21:38:42.000,Variant 70,70,Accepted,Medium,In Progress,se,Org line G4,,,,PROD412,Sweden
1-415822336,Accepted-Wait,Viktoria,2010/11/25 21:40:20.000,Variant 70,70,Accepted,Medium,Wait,se,Org line G4,,,,PROD412,Sweden
1-417868043,Accepted-In Progress,Ewa,2012/01/30 20:05:37.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-417868043,Completed-Closed,Ewa,2012/01/30 20:06:01.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-418122119,Accepted-In Progress,Ewa,2012/02/04 19:31:11.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-418122119,Completed-Closed,Ewa,2012/02/04 19:32:21.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-419236954,Accepted-In Progress,Ewa,2012/02/04 19:32:39.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-419236954,Completed-Closed,Ewa,2012/02/04 19:36:16.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-422418092,Accepted-In Progress,Viktoria,2010/11/20 01:20:40.000,Variant 71,71,Accepted,Medium,In Progress,se,Org line G4,,,,PROD412,Sweden
1-422418092,Queued-Awaiting Assignment,Viktoria,2010/11/20 01:25:24.000,Variant 71,71,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD412,Sweden
1-422418092,Accepted-Assigned,David,2012/02/06 19:47:29.000,Variant 71,71,Accepted,Medium,Assigned,se,Org line G4,,,,PROD412,Sweden
1-422418092,Accepted-Assigned,David,2012/02/06 19:48:30.000,Variant 71,71,Accepted,Medium,Assigned,se,Org line G4,,,,PROD412,Sweden
1-422877530,Accepted-In Progress,Ewa,2012/02/04 20:13:58.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-422877530,Completed-Closed,Ewa,2012/02/04 20:20:09.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-424065923,Accepted-In Progress,Ewa,2012/02/04 20:27:30.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-424065923,Completed-Closed,Ewa,2012/02/04 20:41:46.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-427955007,Accepted-In Progress,Roland,2010/12/07 21:24:36.000,Variant 72,72,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-427955007,Accepted-Wait,Roland,2011/01/18 17:59:26.000,Variant 72,72,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-427955007,Accepted-In Progress,Roland,2011/01/26 14:48:18.000,Variant 72,72,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-427955007,Accepted-Wait,Roland,2011/04/28 14:46:03.000,Variant 72,72,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-427955007,Completed-Closed,Roland,2012/01/26 17:47:59.000,Variant 72,72,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-429498598,Accepted-Assigned,Marco,2012/01/30 20:41:27.000,Variant 55,55,Accepted,Medium,Assigned,se,Org line G4,,,,PROD411,Sweden
1-429498598,Accepted-Wait,Marco,2012/02/01 15:57:23.000,Variant 55,55,Accepted,Medium,Wait,se,Org line G4,,,,PROD411,Sweden
1-429498598,Completed-Closed,Marco,2012/02/01 17:47:23.000,Variant 55,55,Completed,Medium,Closed,se,Org line G4,,,,PROD411,Sweden
1-430880486,Accepted-In Progress,Katarina,2010/12/16 18:55:48.000,Variant 6,6,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-430880486,Accepted-Wait,Katarina,2011/03/22 00:11:52.000,Variant 6,6,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-430880486,Completed-Closed,Katarina,2012/02/29 21:38:04.000,Variant 6,6,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-431797119,Accepted-In Progress,Ewa,2012/01/30 20:59:16.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-431797119,Completed-Closed,Ewa,2012/01/30 21:07:31.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-433309965,Accepted-In Progress,Ewa,2012/02/03 05:15:47.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-433309965,Completed-Closed,Ewa,2012/02/03 05:19:29.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-433910332,Accepted-In Progress,Ian,2010/12/28 21:28:04.000,Variant 73,73,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-433910332,Accepted-Wait,Ian,2010/12/28 21:28:11.000,Variant 73,73,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-433910332,Accepted-Wait,Ian,2011/01/03 15:41:42.000,Variant 73,73,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-433910332,Accepted-In Progress,Ian,2011/01/28 23:48:20.000,Variant 73,73,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-433910332,Accepted-Wait,Ian,2011/03/31 16:34:29.000,Variant 73,73,Accepted,Medium,Wait,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-433910332,Accepted-In Progress,Ian,2011/04/06 19:16:21.000,Variant 73,73,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-433910332,Accepted-Assigned,Ian,2011/06/29 22:04:50.000,Variant 73,73,Accepted,Medium,Assigned,gb,Org line A2,A2_1,,,PROD235,United Kingdom
1-439833168,Accepted-In Progress,Per,2011/01/14 20:10:28.000,Variant 6,6,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-439833168,Accepted-Wait,Per,2011/01/14 21:54:33.000,Variant 6,6,Accepted,Low,Wait,se,Org line G4,,,,PROD374,Sweden
1-439833168,Completed-Closed,Per,2012/02/29 22:27:57.000,Variant 6,6,Completed,Low,Closed,se,Org line G4,,,,PROD374,Sweden
1-441507371,Accepted-In Progress,Ing-Marie,2011/01/18 17:35:34.000,Variant 5,5,Accepted,Medium,In Progress,se,Org line G4,,,,PROD821,Sweden
1-441507371,Queued-Awaiting Assignment,Ing-Marie,2011/01/18 17:46:33.000,Variant 5,5,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD821,Sweden
1-443175071,Accepted-In Progress,Katarina,2011/01/21 00:18:05.000,Variant 6,6,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-443175071,Accepted-Wait,Katarina,2011/03/22 00:30:18.000,Variant 6,6,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-443175071,Completed-Closed,Katarina,2012/03/19 15:18:42.000,Variant 6,6,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-473084325,Queued-Awaiting Assignment,Martin,2011/02/03 17:33:47.000,Variant 74,74,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD154,Sweden
1-473084325,Queued-Awaiting Assignment,Olivier,2011/09/13 23:53:00.000,Variant 74,74,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD154,France
1-473084325,Queued-Awaiting Assignment,Olivier,2011/09/16 18:27:06.000,Variant 74,74,Queued,Medium,Awaiting Assignment,se,Org line C,C_6,,,PROD154,France
1-473084325,Queued-Awaiting Assignment,Britt,2012/02/02 23:48:22.000,Variant 74,74,Queued,Medium,Awaiting Assignment,se,Org line A2,A2_1,,,PROD154,Sweden
1-473084325,Accepted-In Progress,Britt,2012/02/06 17:26:00.000,Variant 74,74,Accepted,Medium,In Progress,se,Org line A2,A2_1,,,PROD154,Sweden
1-473084325,Accepted-Wait,Britt,2012/02/06 19:32:58.000,Variant 74,74,Accepted,Medium,Wait,se,Org line A2,A2_1,,,PROD154,Sweden
1-473084325,Completed-Closed,Britt,2012/03/14 20:52:06.000,Variant 74,74,Completed,Medium,Closed,se,Org line A2,A2_1,,,PROD154,Sweden
1-479002951,Accepted-In Progress,Per,2011/02/04 21:21:41.000,Variant 6,6,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-479002951,Accepted-Wait,Per,2011/03/13 20:11:06.000,Variant 6,6,Accepted,High,Wait,se,Org line G4,,,,PROD374,Sweden
1-479002951,Completed-Closed,Per,2012/02/29 21:27:21.000,Variant 6,6,Completed,High,Closed,se,Org line G4,,,,PROD374,Sweden
1-489198755,Accepted-In Progress,Katarina,2011/02/08 23:10:53.000,Variant 6,6,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-489198755,Accepted-Wait,Katarina,2011/03/22 00:26:55.000,Variant 6,6,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-489198755,Completed-Closed,Katarina,2012/02/14 23:45:26.000,Variant 6,6,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-498324124,Accepted-In Progress,Michal,2011/02/16 23:40:03.000,Variant 29,29,Accepted,Low,In Progress,pl,Org line A2,A2_3,,,PROD791,POLAND
1-498324124,Accepted-Assigned,Michal,2011/02/17 19:13:53.000,Variant 29,29,Accepted,Low,Assigned,pl,Org line A2,A2_3,,,PROD791,POLAND
1-498324124,Accepted-Assigned,Michal,2011/04/19 20:41:04.000,Variant 29,29,Accepted,Low,Assigned,pl,Org line A2,A2_3,,,PROD791,POLAND
1-502769178,Accepted-In Progress,Joakim,2011/02/24 00:45:04.000,Variant 75,75,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-502769178,Accepted-In Progress,Joakim,2011/02/24 00:52:29.000,Variant 75,75,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-502769178,Accepted-Wait,Joakim,2011/05/04 16:05:50.000,Variant 75,75,Accepted,Medium,Wait,se,Org line G4,,,,PROD374,Sweden
1-502769178,Queued-Awaiting Assignment,Joakim,2011/09/05 16:10:57.000,Variant 75,75,Queued,Medium,Awaiting Assignment,se,Org line G4,,,,PROD374,Sweden
1-506092586,Accepted-In Progress,Per,2011/03/07 19:36:20.000,Variant 1,1,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-506092586,Completed-Closed,Per,2012/01/26 18:25:15.000,Variant 1,1,Completed,High,Closed,se,Org line G4,,,,PROD374,Sweden
1-507679771,Accepted-In Progress,Katarina,2011/03/14 22:04:30.000,Variant 1,1,Accepted,Medium,In Progress,se,Org line G4,,,,PROD374,Sweden
1-507679771,Completed-Closed,Katarina,2012/02/01 23:12:52.000,Variant 1,1,Completed,Medium,Closed,se,Org line G4,,,,PROD374,Sweden
1-510142147,Accepted-Assigned,David,2012/01/30 20:39:42.000,Variant 18,18,Accepted,High,Assigned,se,Org line G4,,,,PROD412,Sweden
1-510142147,Accepted-In Progress,David,2012/01/31 16:45:06.000,Variant 18,18,Accepted,High,In Progress,se,Org line G4,,,,PROD412,Sweden
1-510142147,Completed-Closed,David,2012/01/31 16:45:09.000,Variant 18,18,Completed,High,Closed,se,Org line G4,,,,PROD412,Sweden
1-510399424,Accepted-In Progress,Timothy,2011/03/25 20:21:36.000,Variant 1,1,Accepted,Medium,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-510399424,Completed-Closed,Timothy,2012/02/15 18:41:23.000,Variant 1,1,Completed,Medium,Closed,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-511787661,Accepted-In Progress,Ewa,2012/02/07 04:18:11.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-511787661,Completed-Closed,Ewa,2012/02/07 04:19:44.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-512617571,Accepted-In Progress,Ian,2011/04/04 18:48:35.000,Variant 76,76,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-512617571,Accepted-Assigned,Ian,2011/04/04 18:49:23.000,Variant 76,76,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-512617571,Accepted-Assigned,Andrew,2011/08/18 20:05:34.000,Variant 76,76,Accepted,High,Assigned,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-512617571,Accepted-In Progress,Andrew,2011/08/19 22:27:15.000,Variant 76,76,Accepted,High,In Progress,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-512617571,Accepted-Wait,Andrew,2011/11/01 21:29:18.000,Variant 76,76,Accepted,High,Wait,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-512617571,Completed-Closed,Andrew,2012/02/15 19:12:58.000,Variant 76,76,Completed,High,Closed,gb,Org line A2,A2_1,,,PROD236,United Kingdom
1-513031774,Accepted-In Progress,Roland,2011/04/05 14:39:04.000,Variant 1,1,Accepted,Low,In Progress,se,Org line G4,,,,PROD448,Sweden
1-513031774,Completed-Closed,Roland,2012/03/13 22:47:40.000,Variant 1,1,Completed,Low,Closed,se,Org line G4,,,,PROD448,Sweden
1-513180623,Accepted-In Progress,Ewa,2012/01/10 18:01:19.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-513180623,Completed-Closed,Ewa,2012/01/10 19:21:57.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-514618724,Accepted-In Progress,Mikael,2011/04/08 17:57:43.000,Variant 16,16,Accepted,High,In Progress,se,Org line C,E_6,,,PROD98,Sweden
1-514618724,Accepted-Wait,Mikael,2011/04/11 16:18:36.000,Variant 16,16,Accepted,High,Wait,se,Org line C,E_6,,,PROD98,Sweden
1-514618724,Accepted-In Progress,Mikael,2012/02/21 17:22:27.000,Variant 16,16,Accepted,High,In Progress,se,Org line C,E_6,,,PROD98,Sweden
1-514618724,Completed-Closed,Mikael,2012/02/21 17:31:26.000,Variant 16,16,Completed,High,Closed,se,Org line C,E_6,,,PROD98,Sweden
1-515461174,Accepted-In Progress,Roland,2011/04/11 21:56:28.000,Variant 30,30,Accepted,Low,In Progress,se,Org line G4,,,,PROD374,Sweden
1-515461174,Accepted-Assigned,Roland,2011/12/13 17:21:26.000,Variant 30,30,Accepted,Low,Assigned,se,Org line G4,,,,PROD374,Sweden
1-515461174,Accepted-Wait,Roland,2012/02/09 05:09:00.000,Variant 30,30,Accepted,Low,Wait,se,Org line G4,,,,PROD374,Sweden
1-515461174,Completed-Closed,Roland,2012/03/26 15:27:45.000,Variant 30,30,Completed,Low,Closed,se,Org line G4,,,,PROD374,Sweden
1-517002080,Accepted-In Progress,Ewa,2012/01/30 20:06:42.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-517002080,Completed-Closed,Ewa,2012/01/30 20:07:11.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-517045062,Accepted-In Progress,Ewa,2012/01/31 04:50:24.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-517045062,Completed-Closed,Ewa,2012/01/31 04:52:53.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-518362551,Accepted-In Progress,Ewa,2012/01/13 19:27:01.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-518362551,Completed-Closed,Ewa,2012/01/13 19:27:18.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-520127960,Accepted-In Progress,Per,2011/04/25 12:46:33.000,Variant 20,20,Accepted,High,In Progress,se,Org line G4,,,,PROD374,Sweden
1-520127960,Accepted-Assigned,Per,2011/04/25 12:48:34.000,Variant 20,20,Accepted,High,Assigned,se,Org line G4,,,,PROD374,Sweden
1-520127960,Completed-Closed,Per,2012/01/26 18:31:40.000,Variant 20,20,Completed,High,Closed,se,Org line G4,,,,PROD374,Sweden
1-520705880,Accepted-In Progress,Tomas,2011/04/26 23:44:41.000,Variant 6,6,Accepted,High,In Progress,cn,Org line A2,A2_2,,,PROD753,Sweden
1-520705880,Accepted-Wait,Tomas,2011/11/15 19:56:41.000,Variant 6,6,Accepted,High,Wait,cn,Org line A2,A2_2,,,PROD753,Sweden
1-520705880,Completed-Closed,Tomas,2012/05/29 16:18:46.000,Variant 6,6,Completed,High,Closed,cn,Org line A2,A2_2,,,PROD753,Sweden
1-522222222,Accepted-In Progress,Erik,2011/05/02 15:45:31.000,Variant 1,1,Accepted,Low,In Progress,se,Org line G4,,,,PROD108,Sweden
1-522222222,Completed-Closed,Erik,2012/02/27 21:31:45.000,Variant 1,1,Completed,Low,Closed,se,Org line G4,,,,PROD108,Sweden
1-522460624,Accepted-In Progress,Jonas,2011/05/03 13:29:33.000,Variant 5,5,Accepted,Major,In Progress,in,Org line C,E_8,,,PROD436,Sweden
1-522460624,Queued-Awaiting Assignment,Jonas,2011/05/03 13:31:51.000,Variant 5,5,Queued,Major,Awaiting Assignment,in,Org line C,E_8,,,PROD436,Sweden
1-522734472,Accepted-In Progress,Ewa,2012/02/07 04:35:55.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-522734472,Completed-Closed,Ewa,2012/02/07 04:37:18.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-522949376,Accepted-In Progress,Arun,2011/05/04 17:53:03.000,Variant 5,5,Accepted,Medium,In Progress,se,Org line A2,A2_4,,,PROD67,INDIA
1-522949376,Queued-Awaiting Assignment,Arun,2011/05/18 21:42:40.000,Variant 5,5,Queued,Medium,Awaiting Assignment,se,Org line A2,A2_4,,,PROD67,INDIA
1-523069229,Accepted-In Progress,Ewa,2012/01/30 19:54:45.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-523069229,Completed-Closed,Ewa,2012/01/30 19:54:47.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-523392191,Accepted-In Progress,Ewa,2012/02/15 22:27:07.000,Variant 1,1,Accepted,Medium,In Progress,us,Org line G3,,,,PROD98,POLAND
1-523392191,Completed-Closed,Ewa,2012/02/15 22:27:34.000,Variant 1,1,Completed,Medium,Closed,us,Org line G3,,,,PROD98,POLAND
1-524375607,Accepted-Assigned,Els,2011/10/05 14:38:35.000,Variant 77,77,Accepted,Medium,Assigned,be,Org line C,C_2,,,PROD330,Belgium
1-524375607,Accepted-Assigned,Jo,2011/10/05 15:03:00.000,Variant 77,77,Accepted,Medium,Assigned,be,Org line C,C_2,,,PROD330,Belgium
