Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-695616474,Accepted-In Progress,Suzanne,2012/03/10 01:44:11.000,Variant 1,1,Accepted,Major,In Progress,Org line V2,,se,T2 2nd,PROD615,Sweden
1-695616474,Completed-Closed,Suzanne,2012/04/11 16:59:01.000,Variant 1,1,Completed,Major,Closed,Org line V2,,se,T2 2nd,PROD615,Sweden
1-695801720,Accepted-In Progress,Ewa,2012/03/12 07:15:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-695801720,Completed-Closed,Ewa,2012/03/12 07:16:23.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-695946177,Accepted-In Progress,Agneta,2012/03/12 16:09:09.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,U6 2nd,PROD153,Sweden
1-695946177,Completed-Closed,Agneta,2012/03/14 02:23:55.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,U6 2nd,PROD153,Sweden
1-696057890,Accepted-In Progress,Steve,2012/03/12 19:47:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,se,G285 2nd,PROD646,Belgium
1-696057890,Completed-Closed,Steve,2012/04/25 20:06:39.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,se,G285 2nd,PROD646,Belgium
1-696205828,Accepted-In Progress,Ewa,2012/03/12 20:59:51.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-696205828,Completed-Closed,Ewa,2012/03/12 21:01:20.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-696616111,Accepted-In Progress,Marc,2012/03/13 16:23:05.000,Variant 1,1,Accepted,Low,In Progress,Org line F,,se,G207 2nd,PROD454,Belgium
1-696616111,Completed-Closed,Marc,2012/03/13 16:28:27.000,Variant 1,1,Completed,Low,Closed,Org line F,,se,G207 2nd,PROD454,Belgium
1-696695427,Accepted-In Progress,Mariusz,2012/03/13 21:15:36.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,be,G128 2nd,PROD636,POLAND
1-696695427,Completed-Closed,Mariusz,2012/04/04 17:27:58.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,be,G128 2nd,PROD636,POLAND
1-696881965,Accepted-In Progress,Agneta,2012/03/13 21:36:42.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,U6 2nd,PROD830,Sweden
1-696881965,Completed-Closed,Agneta,2012/03/30 19:42:37.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,U6 2nd,PROD830,Sweden
1-696990621,Accepted-In Progress,Himmath,2012/03/14 00:04:13.000,Variant 1,1,Accepted,High,In Progress,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-696990621,Completed-Closed,Himmath,2012/03/14 00:42:38.000,Variant 1,1,Completed,High,Closed,Org line C,E_10,in,G288 2nd,PROD154,Sweden
1-697249225,Accepted-In Progress,Ewa,2012/03/14 15:56:34.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-697249225,Completed-Closed,Ewa,2012/03/14 16:04:50.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-697366925,Accepted-In Progress,Samira,2012/03/14 18:56:15.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD448,Sweden
1-697366925,Completed-Closed,Samira,2012/04/23 21:52:14.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD448,Sweden
1-697379551,Accepted-In Progress,Dweep,2012/03/14 19:46:07.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_1,us,G13 2nd,PROD398,Sweden
1-697379551,Completed-Closed,Dweep,2012/03/16 17:40:39.000,Variant 1,1,Completed,Low,Closed,Org line C,E_1,us,G13 2nd,PROD398,Sweden
1-697486903,Accepted-In Progress,Lauro,2012/03/14 21:37:53.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_3,se,G45 2nd,PROD711,Brazil
1-697486903,Completed-Closed,Lauro,2012/04/05 01:13:57.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_3,se,G45 2nd,PROD711,Brazil
1-697578650,Accepted-In Progress,Maria,2012/03/14 23:04:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden
1-697578650,Completed-Closed,Maria,2012/03/16 17:45:58.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,se,G118 2nd,PROD591,Sweden
1-698057087,Accepted-In Progress,Manoj,2012/03/15 22:52:30.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,in,G276 2nd,PROD698,Sweden
1-698057087,Completed-Closed,Manoj,2012/03/15 22:55:20.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,in,G276 2nd,PROD698,Sweden
1-698077265,Accepted-In Progress,Ewa,2012/03/16 00:34:01.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-698077265,Completed-Closed,Ewa,2012/03/16 00:37:07.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-698103331,Accepted-In Progress,Lars,2012/03/16 03:21:59.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD448,Sweden
1-698103331,Completed-Closed,Lars,2012/04/11 21:28:54.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD448,Sweden
1-698481972,Accepted-In Progress,Tomas,2012/03/16 21:12:32.000,Variant 1,1,Accepted,Low,In Progress,Org line V2,,se,T3 2nd,PROD449,Sweden
1-698481972,Completed-Closed,Tomas,2012/03/29 15:08:28.000,Variant 1,1,Completed,Low,Closed,Org line V2,,se,T3 2nd,PROD449,Sweden
1-698524631,Accepted-In Progress,Kymaria,2012/03/16 21:27:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,V3_3,us,N22 2nd,PROD209,USA
1-698524631,Completed-Closed,Kymaria,2012/03/24 01:42:08.000,Variant 1,1,Completed,Medium,Closed,Org line C,V3_3,us,N22 2nd,PROD209,USA
1-699010040,Accepted-In Progress,Christer,2012/03/19 16:22:37.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G268 3rd,PROD805,Sweden
1-699010040,Completed-Closed,Christer,2012/05/23 16:55:42.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,se,G268 3rd,PROD805,Sweden
1-699140847,Accepted-In Progress,Sam,2012/03/19 20:26:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,se,G138 2nd,PROD802,Sweden
1-699140847,Completed-Closed,Sam,2012/03/19 20:33:56.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,se,G138 2nd,PROD802,Sweden
1-699345697,Accepted-In Progress,Matias,2012/03/19 23:44:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S29 2nd,PROD527,Sweden
1-699345697,Completed-Closed,Matias,2012/03/22 18:26:33.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S29 2nd,PROD527,Sweden
1-699370863,Accepted-In Progress,Adriano,2012/03/20 02:39:17.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_4,in,G93 2nd,PROD279,Brazil
1-699370863,Completed-Closed,Adriano,2012/03/29 00:26:13.000,Variant 1,1,Completed,Low,Closed,Org line C,E_4,in,G93 2nd,PROD279,Brazil
1-699737259,Accepted-In Progress,Nicky,2012/03/20 20:02:25.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_10,se,G140 2nd,PROD664,Sweden
1-699737259,Completed-Closed,Nicky,2012/05/23 20:47:27.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_10,se,G140 2nd,PROD664,Sweden
1-700362905,Accepted-In Progress,Mikael,2012/03/21 18:06:24.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G278 3rd,PROD802,Sweden
1-700362905,Completed-Closed,Mikael,2012/03/24 00:21:13.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,se,G278 3rd,PROD802,Sweden
1-700896142,Accepted-In Progress,Marlene,2012/03/22 16:24:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,M18 2nd,PROD78,Sweden
1-700896142,Completed-Closed,Marlene,2012/04/26 16:00:17.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,M18 2nd,PROD78,Sweden
1-701042928,Accepted-In Progress,Ulf,2012/03/22 19:38:52.000,Variant 1,1,Accepted,Major,In Progress,Org line C,V3_3,se,G101 2nd,PROD221,Sweden
1-701042928,Completed-Closed,Ulf,2012/04/15 19:58:11.000,Variant 1,1,Completed,Major,Closed,Org line C,V3_3,se,G101 2nd,PROD221,Sweden
1-701525462,Accepted-In Progress,Komaraiah,2012/03/23 17:13:26.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD219,Sweden
1-701525462,Completed-Closed,Komaraiah,2012/03/23 17:16:35.000,Variant 1,1,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD219,Sweden
1-701555158,Accepted-In Progress,Ewa,2012/03/23 17:54:47.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-701555158,Completed-Closed,Ewa,2012/03/23 17:55:52.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-701990311,Accepted-In Progress,Ewa,2012/03/24 19:43:13.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-701990311,Completed-Closed,Ewa,2012/03/24 19:44:09.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-702103398,Accepted-In Progress,Jon,2012/03/26 10:43:36.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_1,be,G213 2nd,PROD715,Sweden
1-702103398,Completed-Closed,Jon,2012/03/26 10:47:18.000,Variant 1,1,Completed,Major,Closed,Org line C,E_1,be,G213 2nd,PROD715,Sweden
1-702304430,Accepted-In Progress,Christer,2012/03/26 15:57:30.000,Variant 1,1,Accepted,High,In Progress,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-702304430,Completed-Closed,Christer,2012/05/09 22:34:19.000,Variant 1,1,Completed,High,Closed,Org line C,C_6,se,G268 3rd,PROD802,Sweden
1-702304580,Accepted-In Progress,Santosh,2012/03/26 18:03:07.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_8,in,G186 2nd,PROD474,INDIA
1-702304580,Completed-Closed,Santosh,2012/05/09 19:54:38.000,Variant 1,1,Completed,Major,Closed,Org line C,E_8,in,G186 2nd,PROD474,INDIA
1-702378632,Accepted-In Progress,Santosh,2012/03/26 18:06:58.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_8,in,G181 2nd,PROD474,INDIA
1-702378632,Completed-Closed,Santosh,2012/05/09 19:53:42.000,Variant 1,1,Completed,Major,Closed,Org line C,E_8,in,G181 2nd,PROD474,INDIA
1-702656292,Accepted-In Progress,Hans,2012/03/27 00:22:17.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_5,se,G120 3rd,PROD597,Sweden
1-702656292,Completed-Closed,Hans,2012/03/27 21:39:06.000,Variant 1,1,Completed,Major,Closed,Org line C,C_5,se,G120 3rd,PROD597,Sweden
1-704226142,Accepted-In Progress,Tomas,2012/03/28 22:54:20.000,Variant 1,1,Accepted,Low,In Progress,Org line V2,,se,T3 2nd,PROD688,Sweden
1-704226142,Completed-Closed,Tomas,2012/04/09 02:36:26.000,Variant 1,1,Completed,Low,Closed,Org line V2,,se,T3 2nd,PROD688,Sweden
1-704229584,Accepted-In Progress,Jörgen,2012/03/28 23:06:47.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,be,G55 2nd,PROD745,Sweden
1-704229584,Completed-Closed,Jörgen,2012/05/09 14:56:41.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,be,G55 2nd,PROD745,Sweden
1-704725301,Accepted-In Progress,Sandrine,2012/03/29 16:26:12.000,Variant 1,1,Accepted,Low,In Progress,Org line V5,,fr,V28,PROD207,France
1-704725301,Completed-Closed,Sandrine,2012/03/29 16:39:26.000,Variant 1,1,Completed,Low,Closed,Org line V5,,fr,V28,PROD207,France
1-705821921,Accepted-In Progress,Marlene,2012/03/30 17:48:22.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,M18 2nd,PROD32,Sweden
1-705821921,Completed-Closed,Marlene,2012/03/30 17:49:09.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,M18 2nd,PROD32,Sweden
1-705847575,Accepted-In Progress,Pascal,2012/03/30 20:30:47.000,Variant 1,1,Accepted,Low,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-705847575,Completed-Closed,Pascal,2012/03/30 20:37:12.000,Variant 1,1,Completed,Low,Closed,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-706083257,Accepted-In Progress,Lukasz,2012/03/30 23:07:24.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,pl,G132,PROD653,POLAND
1-706083257,Completed-Closed,Lukasz,2012/05/29 20:08:24.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_2,pl,G132,PROD653,POLAND
1-706866666,Accepted-In Progress,Ann-Charlotte,2012/04/02 17:41:55.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_3,se,S35 2nd,PROD551,Sweden
1-706866666,Completed-Closed,Ann-Charlotte,2012/04/11 16:26:26.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_3,se,S35 2nd,PROD551,Sweden
1-706915611,Accepted-In Progress,Sebastien,2012/04/02 16:42:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_6,fr,V52,PROD698,France
1-706915611,Completed-Closed,Sebastien,2012/05/14 16:06:59.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_6,fr,V52,PROD698,France
1-706949124,Accepted-In Progress,Hari,2012/04/02 16:23:23.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_4,in,G93 2nd,PROD325,INDIA
1-706949124,Completed-Closed,Hari,2012/05/21 22:44:28.000,Variant 1,1,Completed,Low,Closed,Org line C,E_4,in,G93 2nd,PROD325,INDIA
1-706982877,Accepted-In Progress,Ewa,2012/04/02 20:36:58.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-706982877,Completed-Closed,Ewa,2012/04/16 19:31:18.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-706988783,Accepted-In Progress,Håkan,2012/04/02 21:07:28.000,Variant 1,1,Accepted,High,In Progress,Org line G4,,se,S33 2nd,PROD397,Sweden
1-706988783,Completed-Closed,Håkan,2012/05/09 19:51:26.000,Variant 1,1,Completed,High,Closed,Org line G4,,se,S33 2nd,PROD397,Sweden
1-707053152,Accepted-In Progress,Lisbeth,2012/04/02 21:07:23.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_5,se,A10,PROD320,Sweden
1-707053152,Completed-Closed,Lisbeth,2012/05/07 15:18:00.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_5,se,A10,PROD320,Sweden
1-707293328,Accepted-In Progress,Patrik,2012/04/03 05:34:44.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_1,be,G55 2nd,PROD745,Sweden
1-707293328,Completed-Closed,Patrik,2012/05/02 21:23:07.000,Variant 1,1,Completed,Major,Closed,Org line C,E_1,be,G55 2nd,PROD745,Sweden
1-707693471,Accepted-In Progress,Aneesh V,2012/04/03 18:14:09.000,Variant 1,1,Accepted,Medium,In Progress,Org line B,E_10,in,G230 2nd,PROD424,INDIA
1-707693471,Completed-Closed,Aneesh V,2012/04/10 03:28:59.000,Variant 1,1,Completed,Medium,Closed,Org line B,E_10,in,G230 2nd,PROD424,INDIA
1-707704098,Accepted-In Progress,Rickard,2012/04/03 18:24:46.000,Variant 1,1,Accepted,Low,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-707704098,Completed-Closed,Rickard,2012/05/04 19:46:53.000,Variant 1,1,Completed,Low,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-707708844,Accepted-In Progress,Ala,2012/04/03 19:25:45.000,Variant 1,1,Accepted,Low,In Progress,Org line A2,A2_3,se,M21 3rd,PROD729,Sweden
1-707708844,Completed-Closed,Ala,2012/05/09 19:03:49.000,Variant 1,1,Completed,Low,Closed,Org line A2,A2_3,se,M21 3rd,PROD729,Sweden
1-707778891,Accepted-In Progress,Mattias,2012/04/03 20:59:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S28 2nd,PROD201,Sweden
1-707778891,Completed-Closed,Mattias,2012/04/12 19:33:01.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S28 2nd,PROD201,Sweden
1-708581207,Accepted-In Progress,Danny,2012/04/04 16:19:31.000,Variant 1,1,Accepted,High,In Progress,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-708581207,Completed-Closed,Danny,2012/04/06 16:03:36.000,Variant 1,1,Completed,High,Closed,Org line V7n,,nl,V37 2nd,PROD542,Netherlands
1-708582598,Accepted-In Progress,Ewa,2012/04/04 17:37:27.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-708582598,Completed-Closed,Ewa,2012/04/04 17:38:40.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-708716045,Accepted-In Progress,Rickard,2012/04/04 19:02:46.000,Variant 1,1,Accepted,Medium,In Progress,Org line G4,,se,S33 2nd,PROD374,Sweden
1-708716045,Completed-Closed,Rickard,2012/04/18 15:08:02.000,Variant 1,1,Completed,Medium,Closed,Org line G4,,se,S33 2nd,PROD374,Sweden
1-708833963,Accepted-In Progress,Ewa,2012/04/04 21:05:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-708833963,Completed-Closed,Ewa,2012/04/04 22:33:41.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-709437431,Accepted-In Progress,Tomas,2012/04/05 15:25:57.000,Variant 1,1,Accepted,Low,In Progress,Org line V2,,se,T3 2nd,PROD688,Sweden
1-709437431,Completed-Closed,Tomas,2012/04/09 02:33:23.000,Variant 1,1,Completed,Low,Closed,Org line V2,,se,T3 2nd,PROD688,Sweden
1-709461909,Accepted-In Progress,Thomas,2012/04/05 15:04:46.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_4,us,G88 2nd,PROD348,Sweden
1-709461909,Completed-Closed,Thomas,2012/05/24 17:17:19.000,Variant 1,1,Completed,Major,Closed,Org line C,E_4,us,G88 2nd,PROD348,Sweden
1-709479221,Accepted-In Progress,Chew Khong,2012/04/05 16:24:58.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_8,in,G119 2nd,PROD597,MALAYSIA
1-709479221,Completed-Closed,Chew Khong,2012/04/05 18:24:21.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_8,in,G119 2nd,PROD597,MALAYSIA
1-710065204,Accepted-In Progress,Allan,2012/04/06 13:39:22.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_1,be,G213 2nd,PROD715,Sweden
1-710065204,Completed-Closed,Allan,2012/04/06 13:42:16.000,Variant 1,1,Completed,Major,Closed,Org line C,E_1,be,G213 2nd,PROD715,Sweden
1-710109531,Accepted-In Progress,Anna,2012/04/06 18:11:21.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,fr,T13 2nd,PROD200,POLAND
1-710109531,Completed-Closed,Anna,2012/04/06 20:26:37.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_2,fr,T13 2nd,PROD200,POLAND
1-710269195,Accepted-In Progress,Ewa,2012/04/07 07:24:46.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-710269195,Completed-Closed,Ewa,2012/04/07 07:38:14.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-712814266,Accepted-In Progress,Ewa,2012/04/09 04:25:23.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-712814266,Completed-Closed,Ewa,2012/04/09 04:26:15.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-712972277,Accepted-In Progress,Donald,2012/04/10 00:18:44.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_4,in,G93 2nd,PROD251,USA
1-712972277,Completed-Closed,Donald,2012/04/10 00:22:22.000,Variant 1,1,Completed,Major,Closed,Org line C,E_4,in,G93 2nd,PROD251,USA
1-715479377,Accepted-In Progress,Ewa,2012/04/10 16:30:09.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-715479377,Completed-Closed,Ewa,2012/04/10 16:31:00.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-715674227,Accepted-In Progress,Dieter,2012/04/10 20:32:50.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,be,G128 2nd,PROD636,Belgium
1-715674227,Completed-Closed,Dieter,2012/05/11 17:03:56.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,be,G128 2nd,PROD636,Belgium
1-715703591,Accepted-In Progress,Mariusz,2012/04/10 21:00:58.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,be,G128 2nd,PROD636,POLAND
1-715703591,Completed-Closed,Mariusz,2012/04/13 16:28:58.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,be,G128 2nd,PROD636,POLAND
1-717801169,Accepted-In Progress,Ewa,2012/04/13 18:30:07.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-717801169,Completed-Closed,Ewa,2012/04/13 18:32:34.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-717838591,Accepted-In Progress,Mariusz,2012/04/13 18:19:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,pl,G217 3rd,PROD796,POLAND
1-717838591,Completed-Closed,Mariusz,2012/05/31 17:10:27.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_2,pl,G217 3rd,PROD796,POLAND
1-717852570,Accepted-In Progress,Ewa,2012/04/13 22:11:31.000,Variant 1,1,Accepted,High,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-717852570,Completed-Closed,Ewa,2012/04/13 22:12:14.000,Variant 1,1,Completed,High,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-718132104,Accepted-In Progress,Murali,2012/04/13 23:58:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA
1-718132104,Completed-Closed,Murali,2012/04/19 18:58:02.000,Variant 1,1,Completed,Medium,Closed,Org line B,E_10,in,G238 2nd,PROD209,INDIA
1-718958603,Accepted-In Progress,Florent,2012/04/16 18:15:04.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_5,fr,V43 3rd,PROD609,France
1-718958603,Completed-Closed,Florent,2012/04/16 18:17:25.000,Variant 1,1,Completed,Major,Closed,Org line C,C_5,fr,V43 3rd,PROD609,France
1-719210927,Accepted-In Progress,Ewa,2012/04/16 20:39:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-719210927,Completed-Closed,Ewa,2012/04/16 20:47:43.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-719517578,Accepted-In Progress,James,2012/04/17 03:37:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line V11,,gb,V50 2nd,PROD161,United Kingdom
1-719517578,Completed-Closed,James,2012/04/24 21:30:27.000,Variant 1,1,Completed,Medium,Closed,Org line V11,,gb,V50 2nd,PROD161,United Kingdom
1-719999163,Accepted-In Progress,Murali,2012/04/17 13:46:35.000,Variant 1,1,Accepted,High,In Progress,Org line B,E_10,in,G238 2nd,PROD209,INDIA
1-719999163,Completed-Closed,Murali,2012/05/16 11:48:11.000,Variant 1,1,Completed,High,Closed,Org line B,E_10,in,G238 2nd,PROD209,INDIA
1-720041655,Accepted-In Progress,Johan,2012/04/17 15:51:27.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,se,G294 2nd,PROD401,Sweden
1-720041655,Completed-Closed,Johan,2012/04/17 16:38:11.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,se,G294 2nd,PROD401,Sweden
1-720110557,Accepted-In Progress,Ewa,2012/04/17 17:19:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-720110557,Completed-Closed,Ewa,2012/04/17 17:25:37.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-720457477,Accepted-In Progress,Daniel,2012/04/17 23:06:27.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,E_1,se,G99 2nd,PROD153,Sweden
1-720457477,Completed-Closed,Daniel,2012/05/23 21:39:52.000,Variant 1,1,Completed,Medium,Closed,Org line C,E_1,se,G99 2nd,PROD153,Sweden
1-722041657,Accepted-In Progress,Venkanna,2012/04/18 16:19:44.000,Variant 1,1,Accepted,Major,In Progress,Org line C,E_8,in,G181 2nd,PROD476,INDIA
1-722041657,Completed-Closed,Venkanna,2012/04/23 16:52:52.000,Variant 1,1,Completed,Major,Closed,Org line C,E_8,in,G181 2nd,PROD476,INDIA
1-722098557,Accepted-In Progress,Karin,2012/04/18 16:38:50.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_1,be,G56 3rd,PROD744,Sweden
1-722098557,Completed-Closed,Karin,2012/05/04 19:01:00.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_1,be,G56 3rd,PROD744,Sweden
1-722201158,Accepted-In Progress,Andreas,2012/04/18 18:16:00.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_10,se,G253 2nd,PROD683,Sweden
1-722201158,Completed-Closed,Andreas,2012/05/23 20:31:30.000,Variant 1,1,Completed,Low,Closed,Org line C,E_10,se,G253 2nd,PROD683,Sweden
1-722334217,Accepted-In Progress,Ewa,2012/04/18 20:18:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-722334217,Completed-Closed,Ewa,2012/04/18 20:24:14.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-722334434,Accepted-In Progress,Ewa,2012/04/18 20:25:44.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-722334434,Completed-Closed,Ewa,2012/04/18 20:26:55.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-726808501,Accepted-In Progress,Miroslaw,2012/04/19 20:31:06.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
1-726808501,Completed-Closed,Miroslaw,2012/05/23 22:56:52.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_1,pl,W16 3rd,PROD756,POLAND
