Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
1-573639367,Accepted-Assigned,Carolyn,2011/09/13 19:10:19.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-573639367,Accepted-In Progress,Ewa,2012/02/07 00:06:58.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573639367,Completed-Closed,Ewa,2012/02/07 00:08:27.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573655864,Accepted-In Progress,Carolyn,2011/09/13 18:59:02.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-573655864,Queued-Awaiting Assignment,Carolyn,2011/09/13 19:03:04.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-573655864,Accepted-In Progress,SV,2011/09/13 19:25:42.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-573655864,Accepted-Assigned,Carolyn,2011/09/13 19:26:18.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-573655864,Accepted-In Progress,Ewa,2012/01/30 20:57:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-573655864,Completed-Closed,Ewa,2012/01/30 21:25:19.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574132549,Accepted-In Progress,Carolyn,2011/09/14 19:07:32.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-574132549,Queued-Awaiting Assignment,Carolyn,2011/09/14 19:15:29.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-574132549,Accepted-In Progress,SV,2011/09/14 19:19:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-574132549,Accepted-Assigned,Carolyn,2011/09/14 19:19:47.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-574132549,Accepted-In Progress,Ewa,2012/01/31 15:52:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574132549,Completed-Closed,Ewa,2012/01/31 15:54:31.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574162627,Accepted-In Progress,Carolyn,2011/09/14 20:43:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-574162627,Queued-Awaiting Assignment,Carolyn,2011/09/14 20:52:25.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-574162627,Accepted-In Progress,SV,2011/09/14 20:56:17.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-574162627,Accepted-Assigned,Carolyn,2011/09/14 20:56:27.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-574162627,Accepted-In Progress,Ewa,2012/01/31 15:55:09.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574162627,Completed-Closed,Ewa,2012/01/31 15:56:57.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-574271413,Accepted-In Progress,Carolyn,2011/09/14 22:48:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-574271413,Queued-Awaiting Assignment,Carolyn,2011/09/14 23:00:36.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-574271413,Accepted-In Progress,SV,2011/09/14 23:11:43.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,Sweden
1-574271413,Accepted-Assigned,Carolyn,2011/09/14 23:11:51.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD98,USA
1-574271413,Accepted-In Progress,Ewa,2012/02/03 05:49:41.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,POLAND
1-574271413,Completed-Closed,Ewa,2012/02/03 05:50:27.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD98,POLAND
1-577196856,Accepted-In Progress,Carolyn,2011/09/23 16:03:32.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD98,USA
1-577196856,Queued-Awaiting Assignment,Carolyn,2011/09/23 16:08:08.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD98,USA
1-577196856,Accepted-In Progress,SV,2011/09/24 01:52:40.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,Sweden
1-577196856,Accepted-Assigned,Carolyn,2011/09/24 01:53:20.000,Variant 1,1,Accepted,Medium,Assigned,Org line A2,A2_2,us,G21 2nd,PROD98,USA
1-577196856,Accepted-In Progress,Ewa,2012/02/04 20:20:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-577196856,Completed-Closed,Ewa,2012/02/04 20:23:42.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_2,us,G21 2nd,PROD98,POLAND
1-577288653,Accepted-In Progress,Carolyn,2011/09/23 19:22:47.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-577288653,Queued-Awaiting Assignment,Carolyn,2011/09/23 19:30:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-577288653,Accepted-In Progress,SV,2011/09/23 19:34:00.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-577288653,Accepted-Assigned,Carolyn,2011/09/23 19:34:10.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-577288653,Accepted-In Progress,Ewa,2012/01/31 15:47:43.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-577288653,Completed-Closed,Ewa,2012/01/31 15:52:41.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-577396354,Accepted-In Progress,Carolyn,2011/09/24 01:29:57.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-577396354,Queued-Awaiting Assignment,Carolyn,2011/09/24 01:33:50.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-577396354,Accepted-In Progress,SV,2011/09/24 01:43:44.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-577396354,Accepted-Assigned,Carolyn,2011/09/24 01:44:15.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-577396354,Accepted-In Progress,Ewa,2012/02/07 03:50:03.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-577396354,Completed-Closed,Ewa,2012/02/07 03:52:13.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-578831063,Accepted-In Progress,Carolyn,2011/09/29 01:42:44.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-578831063,Queued-Awaiting Assignment,Carolyn,2011/09/29 01:46:57.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-578831063,Accepted-In Progress,SV,2011/09/29 01:51:32.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-578831063,Accepted-Assigned,Carolyn,2011/09/29 01:51:42.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-578831063,Accepted-In Progress,Ewa,2012/01/31 16:25:40.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-578831063,Completed-Closed,Ewa,2012/01/31 16:26:03.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-579211624,Accepted-In Progress,Carolyn,2011/09/29 23:45:39.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-579211624,Queued-Awaiting Assignment,Carolyn,2011/09/29 23:55:24.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-579211624,Accepted-In Progress,Kannan,2011/09/30 01:58:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-579211624,Accepted-Assigned,Carolyn,2011/09/30 01:58:55.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-579211624,Accepted-In Progress,Ewa,2012/01/30 20:57:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-579211624,Completed-Closed,Ewa,2012/01/30 21:17:14.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-579369463,Accepted-In Progress,Carolyn,2011/09/30 15:26:22.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-579369463,Queued-Awaiting Assignment,Carolyn,2011/09/30 15:27:51.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-579369463,Accepted-In Progress,SV,2011/09/30 15:35:47.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-579369463,Accepted-Assigned,Carolyn,2011/09/30 15:36:03.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-579369463,Accepted-In Progress,Ewa,2012/01/30 20:57:46.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-579369463,Completed-Closed,Ewa,2012/01/30 21:11:58.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-580358285,Accepted-In Progress,Carolyn,2011/10/03 22:28:01.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-580358285,Queued-Awaiting Assignment,Carolyn,2011/10/03 22:42:25.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-580358285,Accepted-In Progress,SV,2011/10/03 23:28:02.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-580358285,Accepted-Assigned,Carolyn,2011/10/03 23:29:59.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-580358285,Accepted-In Progress,Ewa,2012/01/03 16:41:20.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-580358285,Completed-Closed,Ewa,2012/01/03 16:42:28.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-580385263,Accepted-In Progress,Carolyn,2011/10/03 23:45:53.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-580385263,Queued-Awaiting Assignment,Carolyn,2011/10/03 23:54:48.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-580385263,Accepted-In Progress,SV,2011/10/04 00:02:31.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-580385263,Accepted-Assigned,Carolyn,2011/10/04 00:02:40.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-580385263,Accepted-In Progress,Ewa,2012/02/03 05:46:14.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-580385263,Completed-Closed,Ewa,2012/02/03 05:47:22.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-583171096,Accepted-In Progress,Carolyn,2011/10/07 19:29:26.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
1-583171096,Queued-Awaiting Assignment,Carolyn,2011/10/07 19:32:03.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
1-583171096,Accepted-In Progress,SV,2011/10/07 19:42:45.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,Sweden
1-583171096,Accepted-Assigned,Carolyn,2011/10/07 19:42:53.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD96,USA
1-583171096,Accepted-In Progress,Ewa,2012/01/10 22:49:05.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
1-583171096,Completed-Closed,Ewa,2012/01/10 22:49:06.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
1-591508928,Accepted-In Progress,Carolyn,2011/10/21 00:10:50.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,USA
1-591508928,Queued-Awaiting Assignment,Carolyn,2011/10/21 00:15:07.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD97,USA
1-591508928,Accepted-In Progress,Padmanabha,2011/10/21 00:18:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,Sweden
1-591508928,Accepted-Assigned,Carolyn,2011/10/21 00:18:43.000,Variant 1,1,Accepted,Medium,Assigned,Org line G3,,us,G199 3rd,PROD97,USA
1-591508928,Accepted-In Progress,Ewa,2012/02/07 03:35:18.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
1-591508928,Completed-Closed,Ewa,2012/02/07 03:39:45.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
1-675150672,Accepted-In Progress,Mikael,2012/02/15 18:26:37.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,V23 2nd,PROD221,Sweden
1-675150672,Queued-Awaiting Assignment,Mikael,2012/02/15 18:27:23.000,Variant 1,1,Queued,Major,Awaiting Assignment,Org line A2,A2_3,se,V23 2nd,PROD221,Sweden
1-675150672,Accepted-In Progress,Mikael,2012/02/20 20:46:17.000,Variant 1,1,Accepted,Major,In Progress,Org line G4,,se,M22 2nd,PROD221,Sweden
1-675150672,Accepted-Assigned,Peter,2012/04/25 22:04:42.000,Variant 1,1,Accepted,Major,Assigned,Org line A2,A2_3,se,V23 2nd,PROD221,Sweden
1-675150672,Accepted-In Progress,Mikael,2012/04/25 22:04:43.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_3,se,V23 2nd,PROD221,Sweden
1-675150672,Completed-Closed,Mikael,2012/04/25 22:07:50.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_3,se,V23 2nd,PROD221,Sweden
1-681929091,Accepted-In Progress,David,2012/02/17 16:50:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G278 3rd,PROD631,Sweden
1-681929091,Queued-Awaiting Assignment,David,2012/02/17 16:53:16.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G278 3rd,PROD631,Sweden
1-681929091,Accepted-In Progress,David,2012/03/21 15:19:43.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G278 3rd,PROD631,Sweden
1-681929091,Accepted-Assigned,Mattias,2012/04/25 20:15:52.000,Variant 1,1,Accepted,Medium,Assigned,Org line C,C_6,se,G278 3rd,PROD631,Sweden
1-681929091,Accepted-In Progress,Martin,2012/04/25 21:23:48.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G278 3rd,PROD631,Sweden
1-681929091,Completed-Closed,Martin,2012/04/25 21:25:41.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_6,se,G278 3rd,PROD631,Sweden
1-692193396,Accepted-In Progress,Vesa,2012/03/03 21:20:54.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G268 3rd,PROD771,Sweden
1-692193396,Queued-Awaiting Assignment,Vesa,2012/03/03 21:35:06.000,Variant 1,1,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G268 3rd,PROD771,Sweden
1-692193396,Accepted-In Progress,Hans,2012/03/05 17:27:35.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G268 3rd,PROD771,Sweden
1-692193396,Accepted-Assigned,Christer,2012/03/05 17:27:48.000,Variant 1,1,Accepted,Medium,Assigned,Org line C,C_6,se,G268 3rd,PROD771,Sweden
1-692193396,Accepted-In Progress,Christer,2012/05/09 22:44:08.000,Variant 1,1,Accepted,Medium,In Progress,Org line C,C_6,se,G268 3rd,PROD771,Sweden
1-692193396,Completed-Closed,Christer,2012/05/09 22:44:09.000,Variant 1,1,Completed,Medium,Closed,Org line C,C_6,se,G268 3rd,PROD771,Sweden
1-698044001,Accepted-In Progress,Martin,2012/03/15 22:13:24.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-698044001,Queued-Awaiting Assignment,Martin,2012/03/15 22:17:08.000,Variant 1,1,Queued,Major,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-698044001,Accepted-In Progress,Michael,2012/03/15 22:43:05.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-698044001,Accepted-Assigned,Martin,2012/03/15 22:51:42.000,Variant 1,1,Accepted,Major,Assigned,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-698044001,Accepted-In Progress,Martin,2012/04/10 20:52:27.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-698044001,Completed-Closed,Martin,2012/04/10 20:53:04.000,Variant 1,1,Completed,Major,Closed,Org line C,C_6,se,G273 3rd,PROD802,Sweden
1-704973871,Accepted-In Progress,William,2012/03/29 23:40:41.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_1,us,G13 2nd,PROD398,USA
1-704973871,Queued-Awaiting Assignment,William,2012/03/29 23:46:13.000,Variant 1,1,Queued,Low,Awaiting Assignment,Org line C,E_1,us,G13 2nd,PROD398,USA
1-704973871,Accepted-In Progress,William,2012/05/04 03:19:22.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_1,us,G13 2nd,PROD398,USA
1-704973871,Accepted-Assigned,Karel,2012/05/18 05:30:41.000,Variant 1,1,Accepted,Low,Assigned,Org line C,E_1,us,G13 2nd,PROD398,Belgium
1-704973871,Accepted-In Progress,Karel,2012/05/25 15:43:20.000,Variant 1,1,Accepted,Low,In Progress,Org line C,E_1,us,G13 2nd,PROD398,Belgium
1-704973871,Completed-Closed,Karel,2012/05/25 15:43:31.000,Variant 1,1,Completed,Low,Closed,Org line C,E_1,us,G13 2nd,PROD398,Belgium
