Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,(case) channel,(case) department,(case) group,(case) responsible,concept:instance,lifecycle:transition,org:group
case-4584,T05 Print and send confirmation of receipt,admin1,2010/12/07 00:06:42.682,Variant 5,5,Internet,General,,Resource02,task-2958,complete,Group 2
case-4584,T06 Determine necessity of stop advice,admin2,2011/01/10 21:34:52.561,Variant 5,5,Internet,General,,Resource02,task-2823,complete,Group 1
case-4599,Confirmation of receipt,Resource02,2010/12/06 22:55:44.720,Variant 5,5,Internet,General,,Resource02,task-2509,complete,EMPTY
case-4599,T02 Check confirmation of receipt,Resource02,2010/12/06 22:55:59.228,Variant 5,5,Internet,General,,Resource02,task-2987,complete,Group 4
case-4599,T04 Determine confirmation of receipt,Resource10,2010/12/07 17:17:59.224,Variant 5,5,Internet,General,,Resource02,task-2989,complete,Group 3
case-4599,T05 Print and send confirmation of receipt,admin1,2010/12/07 17:32:44.765,Variant 5,5,Internet,General,,Resource02,task-3021,complete,Group 2
case-4599,T06 Determine necessity of stop advice,admin2,2011/01/11 00:10:37.132,Variant 5,5,Internet,General,,Resource02,task-2988,complete,Group 1
case-5039,Confirmation of receipt,Resource07,2011/01/05 01:55:20.668,Variant 5,5,Internet,General,,Resource07,task-6343,complete,EMPTY
case-5039,T02 Check confirmation of receipt,Resource19,2011/01/05 20:10:15.620,Variant 5,5,Internet,General,,Resource07,task-6754,complete,EMPTY
case-5039,T04 Determine confirmation of receipt,Resource10,2011/01/05 21:35:45.348,Variant 5,5,Internet,General,,Resource07,task-6822,complete,Group 3
case-5039,T05 Print and send confirmation of receipt,Resource07,2011/01/06 19:54:04.863,Variant 5,5,Internet,General,,Resource07,task-6862,complete,Group 2
case-5039,T06 Determine necessity of stop advice,admin2,2011/02/01 17:57:31.646,Variant 5,5,Internet,General,,Resource07,task-6755,complete,Group 1
case-6279,Confirmation of receipt,Resource21,2011/03/03 22:02:09.062,Variant 5,5,Internet,General,,Resource21,task-15104,complete,Group 1
case-6279,T02 Check confirmation of receipt,Resource21,2011/03/09 21:12:41.369,Variant 5,5,Internet,General,,Resource21,task-15113,complete,EMPTY
case-6279,T04 Determine confirmation of receipt,Resource21,2011/03/09 21:13:20.976,Variant 5,5,Internet,General,,Resource21,task-15630,complete,Group 3
case-6279,T05 Print and send confirmation of receipt,admin1,2011/03/10 19:28:48.972,Variant 5,5,Internet,General,,Resource21,task-15632,complete,Group 2
case-6279,T06 Determine necessity of stop advice,admin2,2011/08/18 16:44:14.462,Variant 5,5,Internet,General,,Resource21,task-15114,complete,Group 1
case-6322,Confirmation of receipt,Resource01,2011/03/24 19:31:41.008,Variant 5,5,Internet,General,,Resource11,task-15343,complete,EMPTY
case-6322,T02 Check confirmation of receipt,Resource01,2011/03/24 19:32:54.843,Variant 5,5,Internet,General,,Resource11,task-17530,complete,Group 4
case-6322,T04 Determine confirmation of receipt,Resource01,2011/03/24 19:33:16.713,Variant 5,5,Internet,General,,Resource11,task-17532,complete,Group 3
case-6322,T05 Print and send confirmation of receipt,Resource01,2011/03/24 19:33:35.802,Variant 5,5,Internet,General,,Resource11,task-17535,complete,Group 2
case-6322,T06 Determine necessity of stop advice,admin2,2011/03/29 23:41:11.001,Variant 5,5,Internet,General,,Resource11,task-17531,complete,Group 1
case-6955,Confirmation of receipt,Resource01,2011/04/28 22:49:47.708,Variant 5,5,Internet,General,,Resource01,task-20037,complete,EMPTY
case-6955,T02 Check confirmation of receipt,Resource01,2011/04/28 22:50:03.219,Variant 5,5,Internet,General,,Resource01,task-22671,complete,Group 4
case-6955,T04 Determine confirmation of receipt,Resource01,2011/04/28 22:50:15.040,Variant 5,5,Internet,General,,Resource01,task-22673,complete,Group 3
case-6955,T05 Print and send confirmation of receipt,Resource01,2011/04/28 22:50:26.587,Variant 5,5,Internet,General,,Resource01,task-22674,complete,Group 2
case-6955,T06 Determine necessity of stop advice,admin2,2011/05/26 21:13:58.332,Variant 5,5,Internet,General,,Resource01,task-22672,complete,Group 1
case-8798,Confirmation of receipt,Resource01,2011/08/11 18:37:19.681,Variant 5,5,Internet,General,Group 8,Resource01,task-33483,complete,EMPTY
case-8798,T02 Check confirmation of receipt,Resource01,2011/08/11 18:38:04.212,Variant 5,5,Internet,General,Group 8,Resource01,task-36266,complete,Group 4
case-8798,T04 Determine confirmation of receipt,Resource19,2011/08/19 22:03:48.678,Variant 5,5,Internet,General,Group 8,Resource01,task-36268,complete,EMPTY
case-8798,T05 Print and send confirmation of receipt,Resource01,2011/08/19 22:11:12.381,Variant 5,5,Internet,General,Group 8,Resource01,task-36853,complete,Group 2
case-8798,T06 Determine necessity of stop advice,admin2,2011/08/19 22:11:49.508,Variant 5,5,Internet,General,Group 8,Resource01,task-36267,complete,Group 1
case-8969,Confirmation of receipt,Resource01,2011/09/08 16:59:20.294,Variant 5,5,Internet,General,Group 8,Resource01,task-35484,complete,EMPTY
case-8969,T02 Check confirmation of receipt,Resource01,2011/09/08 17:00:54.687,Variant 5,5,Internet,General,Group 8,Resource01,task-38254,complete,Group 4
case-8969,T04 Determine confirmation of receipt,Resource19,2011/09/09 17:22:30.850,Variant 5,5,Internet,General,Group 8,Resource01,task-38256,complete,EMPTY
case-8969,T05 Print and send confirmation of receipt,admin1,2011/09/09 17:26:11.076,Variant 5,5,Internet,General,Group 8,Resource01,task-38562,complete,Group 2
case-8969,T06 Determine necessity of stop advice,admin2,2011/09/15 17:36:09.253,Variant 5,5,Internet,General,Group 8,Resource01,task-38255,complete,Group 1
case-9281,Confirmation of receipt,Resource01,2011/09/08 21:10:38.550,Variant 5,5,Internet,General,Group 8,Resource01,task-37399,complete,EMPTY
case-9281,T02 Check confirmation of receipt,Resource01,2011/09/08 21:11:14.746,Variant 5,5,Internet,General,Group 8,Resource01,task-38514,complete,Group 4
case-9281,T04 Determine confirmation of receipt,Resource19,2011/09/09 17:30:43.422,Variant 5,5,Internet,General,Group 8,Resource01,task-38517,complete,EMPTY
case-9281,T05 Print and send confirmation of receipt,admin1,2011/09/09 22:20:45.907,Variant 5,5,Internet,General,Group 8,Resource01,task-38565,complete,Group 2
case-9281,T06 Determine necessity of stop advice,admin2,2011/09/15 17:37:39.033,Variant 5,5,Internet,General,Group 8,Resource01,task-38515,complete,Group 1
case-10483,Confirmation of receipt,Resource02,2012/01/09 20:31:41.636,Variant 8,8,Internet,General,Group 5,Resource02,task-46826,complete,EMPTY
case-10483,T02 Check confirmation of receipt,Resource02,2012/01/09 20:32:15.732,Variant 8,8,Internet,General,Group 5,Resource02,task-51617,complete,Group 4
case-10483,T04 Determine confirmation of receipt,Resource02,2012/01/09 20:32:51.848,Variant 8,8,Internet,General,Group 5,Resource02,task-51619,complete,Group 3
case-10483,T05 Print and send confirmation of receipt,Resource02,2012/01/09 20:33:18.309,Variant 8,8,Internet,General,Group 5,Resource02,task-51620,complete,Group 2
case-10484,Confirmation of receipt,Resource02,2012/01/09 21:11:30.587,Variant 8,8,Internet,General,Group 5,Resource02,task-46860,complete,EMPTY
case-10484,T02 Check confirmation of receipt,Resource02,2012/01/09 21:12:07.726,Variant 8,8,Internet,General,Group 5,Resource02,task-51627,complete,Group 4
case-10484,T04 Determine confirmation of receipt,Resource02,2012/01/09 21:12:57.161,Variant 8,8,Internet,General,Group 5,Resource02,task-51629,complete,Group 3
case-10484,T05 Print and send confirmation of receipt,Resource02,2012/01/09 21:13:51.633,Variant 8,8,Internet,General,Group 5,Resource02,task-51630,complete,Group 2
case-10542,Confirmation of receipt,Resource02,2012/01/17 20:24:14.147,Variant 8,8,Internet,General,Group 5,Resource02,task-47527,complete,EMPTY
case-10542,T02 Check confirmation of receipt,Resource02,2012/01/17 20:24:50.099,Variant 8,8,Internet,General,Group 5,Resource02,task-52768,complete,Group 4
case-10542,T04 Determine confirmation of receipt,Resource02,2012/01/17 20:25:40.715,Variant 8,8,Internet,General,Group 5,Resource02,task-52770,complete,Group 3
case-10542,T05 Print and send confirmation of receipt,Resource02,2012/01/17 20:26:47.870,Variant 8,8,Internet,General,Group 5,Resource02,task-52771,complete,Group 2
case-10765,Confirmation of receipt,Resource23,2011/12/12 23:30:43.309,Variant 8,8,Internet,General,Group 5,Resource23,task-49206,complete,EMPTY
case-10765,T02 Check confirmation of receipt,Resource23,2011/12/12 23:32:01.716,Variant 8,8,Internet,General,Group 5,Resource23,task-49672,complete,Group 4
case-10765,T04 Determine confirmation of receipt,Resource23,2011/12/12 23:32:40.534,Variant 8,8,Internet,General,Group 5,Resource23,task-49674,complete,Group 3
case-10765,T05 Print and send confirmation of receipt,Resource23,2011/12/12 23:33:38.186,Variant 8,8,Internet,General,Group 5,Resource23,task-49675,complete,Group 2
case-11473,Confirmation of receipt,Resource18,2012/01/18 19:29:52.496,Variant 8,8,Internet,General,Group 5,Resource18,task-52544,complete,EMPTY
case-11473,T02 Check confirmation of receipt,Resource18,2012/01/18 20:51:06.633,Variant 8,8,Internet,General,Group 5,Resource18,task-53085,complete,Group 4
case-11473,T04 Determine confirmation of receipt,Resource18,2012/01/18 20:51:41.408,Variant 8,8,Internet,General,Group 5,Resource18,task-53146,complete,Group 3
case-11473,T05 Print and send confirmation of receipt,Resource18,2012/01/18 20:52:44.235,Variant 8,8,Internet,General,Group 5,Resource18,task-53147,complete,Group 2
case-11481,Confirmation of receipt,Resource23,2012/01/23 19:41:13.388,Variant 8,8,Internet,General,Group 5,Resource23,task-52561,complete,EMPTY
case-11481,T02 Check confirmation of receipt,Resource23,2012/01/23 19:45:16.188,Variant 8,8,Internet,General,Group 5,Resource23,task-53400,complete,Group 4
case-11481,T04 Determine confirmation of receipt,Resource23,2012/01/23 19:45:51.220,Variant 8,8,Internet,General,Group 5,Resource23,task-53402,complete,Group 3
case-11481,T05 Print and send confirmation of receipt,Resource23,2012/01/23 19:46:17.711,Variant 8,8,Internet,General,Group 5,Resource23,task-53403,complete,Group 2
case-11517,Confirmation of receipt,Resource18,2012/01/18 01:54:45.106,Variant 8,8,Internet,General,Group 5,Resource06,task-52825,complete,EMPTY
case-11517,T02 Check confirmation of receipt,Resource18,2012/01/18 01:59:56.347,Variant 8,8,Internet,General,Group 5,Resource06,task-52975,complete,Group 4
case-11517,T04 Determine confirmation of receipt,Resource18,2012/01/18 02:01:50.545,Variant 8,8,Internet,General,Group 5,Resource06,task-52977,complete,Group 3
case-11517,T05 Print and send confirmation of receipt,Resource18,2012/01/18 02:02:29.572,Variant 8,8,Internet,General,Group 5,Resource06,task-52978,complete,Group 2
case-8318,Confirmation of receipt,Resource05,2011/07/04 17:52:56.673,Variant 14,14,Internet,General,Group 5,Resource05,task-30279,complete,Group 1
case-8318,T02 Check confirmation of receipt,Resource05,2011/07/04 17:53:30.669,Variant 14,14,Internet,General,Group 5,Resource05,task-30665,complete,Group 4
case-8318,T06 Determine necessity of stop advice,Resource05,2011/07/04 17:55:15.654,Variant 14,14,Internet,General,Group 5,Resource05,task-30666,complete,Group 1
case-8318,T04 Determine confirmation of receipt,Resource05,2011/07/04 17:55:56.746,Variant 14,14,Internet,General,Group 5,Resource05,task-30667,complete,Group 3
case-8318,T03 Adjust confirmation of receipt,Resource05,2011/07/04 17:57:27.039,Variant 14,14,Internet,General,Group 5,Resource05,task-30669,complete,Group 1
case-8318,T02 Check confirmation of receipt,Resource05,2011/07/04 17:58:05.869,Variant 14,14,Internet,General,Group 5,Resource05,task-30670,complete,Group 4
case-8318,T10 Determine necessity to stop indication,Resource05,2011/07/04 17:58:36.803,Variant 14,14,Internet,General,Group 5,Resource05,task-30668,complete,Group 1
case-8318,T04 Determine confirmation of receipt,Resource05,2011/07/04 18:04:34.230,Variant 14,14,Internet,General,Group 5,Resource05,task-30671,complete,Group 3
case-8318,T05 Print and send confirmation of receipt,Resource05,2011/07/04 18:06:06.290,Variant 14,14,Internet,General,Group 5,Resource05,task-30676,complete,Group 2
case-4161,Confirmation of receipt,Resource15,2010/11/23 21:19:41.441,Variant 15,15,Internet,General,,Resource15,task-684,complete,Group 1
case-4161,T02 Check confirmation of receipt,Resource24,2010/11/26 18:00:46.351,Variant 15,15,Internet,General,,Resource15,task-1882,complete,EMPTY
case-4161,T04 Determine confirmation of receipt,Resource15,2010/11/30 17:21:40.981,Variant 15,15,Internet,General,,Resource15,task-2107,complete,Group 3
case-4161,T03 Adjust confirmation of receipt,admin2,2011/02/07 19:04:23.135,Variant 15,15,Internet,General,,Resource15,task-2288,complete,Group 1
case-4161,T06 Determine necessity of stop advice,admin2,2011/02/07 19:04:23.862,Variant 15,15,Internet,General,,Resource15,task-1883,complete,Group 1
case-10324,Confirmation of receipt,Resource26,2011/11/04 22:05:32.854,Variant 16,16,Internet,General,,Resource26,task-45433,complete,Group 1
case-10324,T06 Determine necessity of stop advice,Resource26,2011/11/08 20:03:26.870,Variant 16,16,Internet,General,,Resource26,task-45435,complete,Group 1
case-10324,T07-1 Draft intern advice aspect 1,Resource24,2011/12/12 21:12:42.140,Variant 16,16,Internet,General,,Resource26,task-45766,complete,Group 13
case-11053,Confirmation of receipt,Resource05,2012/01/17 17:38:18.138,Variant 4,4,Internet,General,Group 5,Resource05,task-50505,complete,EMPTY
case-11053,T02 Check confirmation of receipt,Resource05,2012/01/17 17:38:52.371,Variant 4,4,Internet,General,Group 5,Resource05,task-52692,complete,Group 4
case-11053,T06 Determine necessity of stop advice,Resource05,2012/01/17 17:39:32.646,Variant 4,4,Internet,General,Group 5,Resource05,task-52693,complete,Group 1
case-11053,T04 Determine confirmation of receipt,Resource05,2012/01/17 17:40:36.442,Variant 4,4,Internet,General,Group 5,Resource05,task-52694,complete,Group 3
case-11053,T05 Print and send confirmation of receipt,Resource05,2012/01/17 17:42:11.053,Variant 4,4,Internet,General,Group 5,Resource05,task-52697,complete,Group 2
case-11053,T10 Determine necessity to stop indication,Resource05,2012/01/17 17:44:59.677,Variant 4,4,Internet,General,Group 5,Resource05,task-52695,complete,Group 1
case-4319,Confirmation of receipt,Resource11,2010/11/30 22:56:43.347,Variant 4,4,Internet,General,,Resource11,task-1429,complete,EMPTY
case-4319,T02 Check confirmation of receipt,Resource11,2010/11/30 22:57:29.374,Variant 4,4,Internet,General,,Resource11,task-2425,complete,Group 4
case-4319,T06 Determine necessity of stop advice,Resource11,2010/11/30 22:58:42.811,Variant 4,4,Internet,General,,Resource11,task-2426,complete,Group 1
case-4319,T04 Determine confirmation of receipt,Resource11,2010/11/30 22:59:06.922,Variant 4,4,Internet,General,,Resource11,task-2427,complete,EMPTY
case-4319,T05 Print and send confirmation of receipt,Resource11,2010/11/30 23:00:38.275,Variant 4,4,Internet,General,,Resource11,task-2431,complete,EMPTY
case-4319,T10 Determine necessity to stop indication,Resource11,2010/11/30 23:01:04.464,Variant 4,4,Internet,General,,Resource11,task-2429,complete,Group 1
case-4328,Confirmation of receipt,Resource36,2011/03/02 00:45:50.426,Variant 4,4,Internet,General,,Resource51,task-1450,complete,EMPTY
case-4328,T02 Check confirmation of receipt,Resource36,2011/03/02 00:50:01.543,Variant 4,4,Internet,General,,Resource51,task-14763,complete,Group 4
case-4328,T06 Determine necessity of stop advice,Resource36,2011/03/02 00:50:53.503,Variant 4,4,Internet,General,,Resource51,task-14764,complete,Group 1
case-4328,T04 Determine confirmation of receipt,Resource36,2011/03/02 00:52:02.024,Variant 4,4,Internet,General,,Resource51,task-14765,complete,Group 3
case-4328,T05 Print and send confirmation of receipt,Resource36,2011/03/02 00:53:25.806,Variant 4,4,Internet,General,,Resource51,task-14767,complete,Group 2
case-4328,T10 Determine necessity to stop indication,Resource36,2011/03/02 00:55:04.214,Variant 4,4,Internet,General,,Resource51,task-14766,complete,Group 1
case-5024,Confirmation of receipt,Resource07,2011/01/04 19:41:13.343,Variant 4,4,Internet,General,,Resource11,task-6189,complete,EMPTY
case-5024,T02 Check confirmation of receipt,Resource19,2011/01/05 20:02:31.403,Variant 4,4,Internet,General,,Resource11,task-6666,complete,EMPTY
case-5024,T06 Determine necessity of stop advice,Resource01,2011/01/06 20:34:46.345,Variant 4,4,Internet,General,,Resource11,task-6667,complete,Group 1
case-5024,T04 Determine confirmation of receipt,Resource19,2011/01/07 19:04:20.198,Variant 4,4,Internet,General,,Resource11,task-6815,complete,EMPTY
case-5024,T05 Print and send confirmation of receipt,Resource07,2011/01/07 22:31:13.435,Variant 4,4,Internet,General,,Resource11,task-7200,complete,Group 2
case-5024,T10 Determine necessity to stop indication,Resource11,2011/01/12 17:31:51.362,Variant 4,4,Internet,General,,Resource11,task-7025,complete,Group 1
case-5287,Confirmation of receipt,Resource05,2011/01/19 20:02:30.901,Variant 4,4,Internet,General,,Resource05,task-7955,complete,Group 1
case-5287,T02 Check confirmation of receipt,Resource05,2011/01/19 20:03:09.168,Variant 4,4,Internet,General,,Resource05,task-8936,complete,Group 4
case-5287,T06 Determine necessity of stop advice,Resource05,2011/01/19 20:04:13.688,Variant 4,4,Internet,General,,Resource05,task-8937,complete,Group 1
